project_id,project_key,issue_id,issue_key,issue_type_id,issue_type_name,issue_title,issue_created_date,changelog_id,status_from_id,status_from_name,status_to_id,status_to_name,status_from_category_name,status_to_category_name,status_change_date,issue_points,
1,IN,11025,IN-1012,10004,Bug,Description tittle,2024-11-18T18:50:52.308000+00:00,25621,10004,Ready for QA,10007,DEVOPS,In Progress,In Progress,2024-11-19T17:25:06.165000+00:00,0,
1,IN,11025,IN-1012,10004,Bug,Description tittle,2024-11-18T18:50:52.308000+00:00,25957,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T13:47:10.249000+00:00,0,
1,IN,11026,IN-1013,10004,Bug,Description tittle,2024-11-18T19:02:14.290000+00:00,25138,10000,Backlog,3,In Progress,To Do,In Progress,2024-11-18T19:03:44.607000+00:00,0,
1,IN,11026,IN-1013,10004,Bug,Description tittle,2024-11-18T19:02:14.290000+00:00,25174,3,In Progress,10004,Ready for QA,In Progress,In Progress,2024-11-18T23:49:23.962000+00:00,0,
1,IN,11026,IN-1013,10004,Bug,Description tittle,2024-11-18T19:02:14.290000+00:00,25619,10004,Ready for QA,10007,DEVOPS,In Progress,In Progress,2024-11-19T17:15:11.164000+00:00,0,
1,IN,11026,IN-1013,10004,Bug,Description tittle,2024-11-18T19:02:14.290000+00:00,25958,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T13:47:13.997000+00:00,0,
1,IN,11027,IN-1014,10004,Bug,Description tittle,2024-11-18T19:17:49.677000+00:00,25604,10000,Backlog,3,In Progress,To Do,In Progress,2024-11-19T14:56:18.398000+00:00,0,
1,IN,11027,IN-1014,10004,Bug,Description tittle,2024-11-18T19:17:49.677000+00:00,25610,3,In Progress,10008,PR,In Progress,In Progress,2024-11-19T15:49:35.239000+00:00,0,
1,IN,11027,IN-1014,10004,Bug,Description tittle,2024-11-18T19:17:49.677000+00:00,25666,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-11-19T23:10:45.480000+00:00,0,
1,IN,11027,IN-1014,10004,Bug,Description tittle,2024-11-18T19:17:49.677000+00:00,26441,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-27T14:13:34.189000+00:00,0,
1,IN,11027,IN-1014,10004,Bug,Description tittle,2024-11-18T19:17:49.677000+00:00,26517,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-12-02T12:57:50.221000+00:00,0,
1,IN,11027,IN-1014,10004,Bug,Description tittle,2024-11-18T19:17:49.677000+00:00,27359,10007,DEVOPS,10002,Done,In Progress,Done,2024-12-09T19:14:10.786000+00:00,0,
1,IN,11028,IN-1015,10004,Bug,Description tittle,2024-11-18T19:19:38.872000+00:00,25605,10000,Backlog,3,In Progress,To Do,In Progress,2024-11-19T14:56:20.120000+00:00,0,
1,IN,11028,IN-1015,10004,Bug,Description tittle,2024-11-18T19:19:38.872000+00:00,25611,3,In Progress,10008,PR,In Progress,In Progress,2024-11-19T15:49:39.157000+00:00,0,
1,IN,11028,IN-1015,10004,Bug,Description tittle,2024-11-18T19:19:38.872000+00:00,25668,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-11-19T23:10:54.655000+00:00,0,
1,IN,11028,IN-1015,10004,Bug,Description tittle,2024-11-18T19:19:38.872000+00:00,26440,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-27T14:13:30.135000+00:00,0,
1,IN,11028,IN-1015,10004,Bug,Description tittle,2024-11-18T19:19:38.872000+00:00,26515,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-12-02T12:53:20.729000+00:00,0,
1,IN,11028,IN-1015,10004,Bug,Description tittle,2024-11-18T19:19:38.872000+00:00,27360,10007,DEVOPS,10002,Done,In Progress,Done,2024-12-09T19:14:32.438000+00:00,0,
1,IN,11029,IN-1016,10001,Story,Description tittle,2024-11-18T20:36:52.212000+00:00,25162,10000,Backlog,10006,DOC & DESIGN,To Do,In Progress,2024-11-18T20:37:04.921000+00:00,0,
1,IN,11029,IN-1016,10001,Story,Description tittle,2024-11-18T20:36:52.212000+00:00,25781,10006,DOC & DESIGN,10005,TECHNICAL TEST,In Progress,In Progress,2024-11-20T18:16:46.662000+00:00,0,
1,IN,11029,IN-1016,10001,Story,Description tittle,2024-11-18T20:36:52.212000+00:00,25967,10005,TECHNICAL TEST,3,In Progress,In Progress,In Progress,2024-11-22T13:55:15.017000+00:00,0,
1,IN,11029,IN-1016,10001,Story,Description tittle,2024-11-18T20:36:52.212000+00:00,26453,3,In Progress,10008,PR,In Progress,In Progress,2024-11-28T15:56:26.624000+00:00,0,
1,IN,11029,IN-1016,10001,Story,Description tittle,2024-11-18T20:36:52.212000+00:00,26587,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-12-02T16:30:44.236000+00:00,0,
1,IN,11029,IN-1016,10001,Story,Description tittle,2024-11-18T20:36:52.212000+00:00,26601,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-12-02T18:05:22.643000+00:00,0,
1,IN,11029,IN-1016,10001,Story,Description tittle,2024-11-18T20:36:52.212000+00:00,28397,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-12-26T18:13:11.084000+00:00,0,
1,IN,11030,IN-1017,10000,Epic,Description tittle,2024-11-19T13:58:07.214000+00:00,25536,1,Pending Approval,3,In Progress,To Do,In Progress,2024-11-19T14:00:05.382000+00:00,0,
1,IN,11030,IN-1017,10000,Epic,Description tittle,2024-11-19T13:58:07.214000+00:00,27048,3,In Progress,10002,Done,In Progress,Done,2024-12-05T19:19:08.959000+00:00,0,
1,IN,11031,IN-1018,10000,Epic,Description tittle,2024-11-19T14:00:40.685000+00:00,25588,1,Pending Approval,3,In Progress,To Do,In Progress,2024-11-19T14:02:25.461000+00:00,0,
1,IN,11031,IN-1018,10000,Epic,Description tittle,2024-11-19T14:00:40.685000+00:00,26820,3,In Progress,10002,Done,In Progress,Done,2024-12-05T19:11:30.316000+00:00,0,
1,IN,11032,IN-1019,10004,Bug,Description tittle,2024-11-19T16:29:21.990000+00:00,25682,10000,Backlog,3,In Progress,To Do,In Progress,2024-11-20T01:25:08.494000+00:00,0,
1,IN,11032,IN-1019,10004,Bug,Description tittle,2024-11-19T16:29:21.990000+00:00,25684,3,In Progress,10008,PR,In Progress,In Progress,2024-11-20T01:25:16.999000+00:00,0,
1,IN,11032,IN-1019,10004,Bug,Description tittle,2024-11-19T16:29:21.990000+00:00,25685,10008,PR,10008,PR,In Progress,In Progress,2024-11-20T01:30:07.290000+00:00,0,
1,IN,11032,IN-1019,10004,Bug,Description tittle,2024-11-19T16:29:21.990000+00:00,25738,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-11-20T15:03:02.300000+00:00,0,
1,IN,11032,IN-1019,10004,Bug,Description tittle,2024-11-19T16:29:21.990000+00:00,25778,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-20T18:05:37.416000+00:00,0,
1,IN,11032,IN-1019,10004,Bug,Description tittle,2024-11-19T16:29:21.990000+00:00,25806,10009,QA Review,3,In Progress,In Progress,In Progress,2024-11-20T21:27:27.672000+00:00,0,
1,IN,11032,IN-1019,10004,Bug,Description tittle,2024-11-19T16:29:21.990000+00:00,25813,3,In Progress,10008,PR,In Progress,In Progress,2024-11-21T01:45:55.229000+00:00,0,
1,IN,11032,IN-1019,10004,Bug,Description tittle,2024-11-19T16:29:21.990000+00:00,25828,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-11-21T13:41:18.040000+00:00,0,
1,IN,11032,IN-1019,10004,Bug,Description tittle,2024-11-19T16:29:21.990000+00:00,25830,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-21T13:45:08.303000+00:00,0,
1,IN,11032,IN-1019,10004,Bug,Description tittle,2024-11-19T16:29:21.990000+00:00,25855,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-21T16:36:03.167000+00:00,0,
1,IN,11032,IN-1019,10004,Bug,Description tittle,2024-11-19T16:29:21.990000+00:00,25959,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T13:47:17.223000+00:00,0,
1,IN,11033,IN-1020,10004,Bug,Description tittle,2024-11-19T16:37:31.268000+00:00,25683,10000,Backlog,3,In Progress,To Do,In Progress,2024-11-20T01:25:10.145000+00:00,0,
1,IN,11033,IN-1020,10004,Bug,Description tittle,2024-11-19T16:37:31.268000+00:00,25808,3,In Progress,10008,PR,In Progress,In Progress,2024-11-20T22:10:23.536000+00:00,0,
1,IN,11033,IN-1020,10004,Bug,Description tittle,2024-11-19T16:37:31.268000+00:00,25824,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-11-21T13:35:10.964000+00:00,0,
1,IN,11033,IN-1020,10004,Bug,Description tittle,2024-11-19T16:37:31.268000+00:00,25831,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-21T13:45:12.672000+00:00,0,
1,IN,11033,IN-1020,10004,Bug,Description tittle,2024-11-19T16:37:31.268000+00:00,25856,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-21T17:26:25.197000+00:00,0,
1,IN,11033,IN-1020,10004,Bug,Description tittle,2024-11-19T16:37:31.268000+00:00,25960,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T13:47:20.636000+00:00,0,
1,IN,11034,IN-1021,10001,Story,Description tittle,2024-11-19T18:39:41.141000+00:00,25655,10000,Backlog,3,In Progress,To Do,In Progress,2024-11-19T20:06:44.777000+00:00,0,
1,IN,11034,IN-1021,10001,Story,Description tittle,2024-11-19T18:39:41.141000+00:00,25664,3,In Progress,10008,PR,In Progress,In Progress,2024-11-19T22:41:20.196000+00:00,0,
1,IN,11034,IN-1021,10001,Story,Description tittle,2024-11-19T18:39:41.141000+00:00,25670,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-11-19T23:11:37.670000+00:00,0,
1,IN,11034,IN-1021,10001,Story,Description tittle,2024-11-19T18:39:41.141000+00:00,25727,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-20T13:36:05.481000+00:00,0,
1,IN,11034,IN-1021,10001,Story,Description tittle,2024-11-19T18:39:41.141000+00:00,25774,10009,QA Review,10004,Ready for QA,In Progress,In Progress,2024-11-20T17:39:14.626000+00:00,0,
1,IN,11034,IN-1021,10001,Story,Description tittle,2024-11-19T18:39:41.141000+00:00,25798,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-20T20:31:46.296000+00:00,0,
1,IN,11034,IN-1021,10001,Story,Description tittle,2024-11-19T18:39:41.141000+00:00,25809,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-20T22:19:05.627000+00:00,0,
1,IN,11034,IN-1021,10001,Story,Description tittle,2024-11-19T18:39:41.141000+00:00,25961,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T13:47:23.889000+00:00,0,
1,IN,11035,IN-1022,10004,Bug,Description tittle,2024-11-19T19:21:15.120000+00:00,26539,10000,Backlog,3,In Progress,To Do,In Progress,2024-12-02T13:26:17.202000+00:00,0,
1,IN,11035,IN-1022,10004,Bug,Description tittle,2024-11-19T19:21:15.120000+00:00,26708,3,In Progress,10003,OFFSIDE,In Progress,In Progress,2024-12-04T22:31:24.570000+00:00,0,
1,IN,11035,IN-1022,10004,Bug,Description tittle,2024-11-19T19:21:15.120000+00:00,27701,10003,OFFSIDE,3,In Progress,In Progress,In Progress,2024-12-13T15:02:45.444000+00:00,0,
1,IN,11035,IN-1022,10004,Bug,Description tittle,2024-11-19T19:21:15.120000+00:00,27851,3,In Progress,10008,PR,In Progress,In Progress,2024-12-17T21:42:44.955000+00:00,0,
1,IN,11035,IN-1022,10004,Bug,Description tittle,2024-11-19T19:21:15.120000+00:00,28120,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-12-18T15:08:33.175000+00:00,0,
1,IN,11035,IN-1022,10004,Bug,Description tittle,2024-11-19T19:21:15.120000+00:00,28122,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-12-18T17:00:45+00:00,0,
1,IN,11035,IN-1022,10004,Bug,Description tittle,2024-11-19T19:21:15.120000+00:00,28169,10009,QA Review,3,In Progress,In Progress,In Progress,2024-12-19T13:23:50.964000+00:00,0,
1,IN,11035,IN-1022,10004,Bug,Description tittle,2024-11-19T19:21:15.120000+00:00,28225,3,In Progress,10008,PR,In Progress,In Progress,2024-12-20T00:52:14.291000+00:00,0,
1,IN,11035,IN-1022,10004,Bug,Description tittle,2024-11-19T19:21:15.120000+00:00,28226,10008,PR,10009,QA Review,In Progress,In Progress,2024-12-20T00:52:19.062000+00:00,0,
1,IN,11035,IN-1022,10004,Bug,Description tittle,2024-11-19T19:21:15.120000+00:00,28360,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-12-26T12:59:29.776000+00:00,0,
1,IN,11036,IN-1023,10004,Bug,Description tittle,2024-11-19T21:40:55.876000+00:00,25726,10000,Backlog,3,In Progress,To Do,In Progress,2024-11-20T13:33:01.301000+00:00,0,
1,IN,11036,IN-1023,10004,Bug,Description tittle,2024-11-19T21:40:55.876000+00:00,25844,3,In Progress,10008,PR,In Progress,In Progress,2024-11-21T15:55:26.153000+00:00,0,
1,IN,11036,IN-1023,10004,Bug,Description tittle,2024-11-19T21:40:55.876000+00:00,26021,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-11-22T15:43:16.395000+00:00,0,
1,IN,11036,IN-1023,10004,Bug,Description tittle,2024-11-19T21:40:55.876000+00:00,26093,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-22T16:04:44.563000+00:00,0,
1,IN,11036,IN-1023,10004,Bug,Description tittle,2024-11-19T21:40:55.876000+00:00,26112,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-22T17:50:43.358000+00:00,0,
1,IN,11036,IN-1023,10004,Bug,Description tittle,2024-11-19T21:40:55.876000+00:00,26114,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T18:15:22.897000+00:00,0,
1,IN,11037,IN-1024,10002,Task,Description tittle,2024-11-19T22:12:06.690000+00:00,25711,10000,Backlog,3,In Progress,To Do,In Progress,2024-11-20T13:19:28.319000+00:00,0,
1,IN,11037,IN-1024,10002,Task,Description tittle,2024-11-19T22:12:06.690000+00:00,25848,3,In Progress,10008,PR,In Progress,In Progress,2024-11-21T15:57:11.875000+00:00,0,
1,IN,11037,IN-1024,10002,Task,Description tittle,2024-11-19T22:12:06.690000+00:00,26585,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-12-02T16:30:14.273000+00:00,0,
1,IN,11037,IN-1024,10002,Task,Description tittle,2024-11-19T22:12:06.690000+00:00,26602,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-12-02T18:06:08.762000+00:00,0,
1,IN,11037,IN-1024,10002,Task,Description tittle,2024-11-19T22:12:06.690000+00:00,27627,10009,QA Review,10002,Done,In Progress,Done,2024-12-12T18:38:59.269000+00:00,0,
1,IN,11038,IN-1025,10004,Bug,Description tittle,2024-11-20T12:17:21.244000+00:00,25970,10000,Backlog,3,In Progress,To Do,In Progress,2024-11-22T14:14:16.083000+00:00,0,
1,IN,11038,IN-1025,10004,Bug,Description tittle,2024-11-20T12:17:21.244000+00:00,25995,3,In Progress,10002,Done,In Progress,Done,2024-11-22T15:03:07.655000+00:00,0,
1,IN,11039,IN-1026,10002,Task,Description tittle,2024-11-20T13:53:38.733000+00:00,25768,10000,Backlog,3,In Progress,To Do,In Progress,2024-11-20T16:53:25.037000+00:00,0,
1,IN,11039,IN-1026,10002,Task,Description tittle,2024-11-20T13:53:38.733000+00:00,25769,3,In Progress,10008,PR,In Progress,In Progress,2024-11-20T17:24:57.013000+00:00,0,
1,IN,11039,IN-1026,10002,Task,Description tittle,2024-11-20T13:53:38.733000+00:00,25776,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-11-20T17:40:36.622000+00:00,0,
1,IN,11039,IN-1026,10002,Task,Description tittle,2024-11-20T13:53:38.733000+00:00,26442,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-27T14:22:28.895000+00:00,0,
1,IN,11039,IN-1026,10002,Task,Description tittle,2024-11-20T13:53:38.733000+00:00,26597,10009,QA Review,10004,Ready for QA,In Progress,In Progress,2024-12-02T18:03:41.844000+00:00,0,
1,IN,11039,IN-1026,10002,Task,Description tittle,2024-11-20T13:53:38.733000+00:00,27432,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-12-11T18:00:45.803000+00:00,0,
1,IN,11039,IN-1026,10002,Task,Description tittle,2024-11-20T13:53:38.733000+00:00,27463,10009,QA Review,10008,PR,In Progress,In Progress,2024-12-11T22:04:41.292000+00:00,0,
1,IN,11039,IN-1026,10002,Task,Description tittle,2024-11-20T13:53:38.733000+00:00,27472,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-12-12T13:13:48.060000+00:00,0,
1,IN,11039,IN-1026,10002,Task,Description tittle,2024-11-20T13:53:38.733000+00:00,27476,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-12-12T13:21:44.875000+00:00,0,
1,IN,11039,IN-1026,10002,Task,Description tittle,2024-11-20T13:53:38.733000+00:00,27485,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-12-12T14:04:29.757000+00:00,0,
1,IN,11040,IN-1027,10000,Epic,Description tittle,2024-11-20T15:13:58.758000+00:00,27270,1,Pending Approval,3,In Progress,To Do,In Progress,2024-12-06T17:25:25.564000+00:00,0,
1,IN,11041,IN-1028,10004,Bug,Description tittle,2024-11-20T15:14:54.676000+00:00,25771,10000,Backlog,3,In Progress,To Do,In Progress,2024-11-20T17:25:34.688000+00:00,0,
1,IN,11041,IN-1028,10004,Bug,Description tittle,2024-11-20T15:14:54.676000+00:00,25792,3,In Progress,10004,Ready for QA,In Progress,In Progress,2024-11-20T20:17:07.832000+00:00,0,
1,IN,11041,IN-1028,10004,Bug,Description tittle,2024-11-20T15:14:54.676000+00:00,25797,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-20T20:31:40.950000+00:00,0,
1,IN,11041,IN-1028,10004,Bug,Description tittle,2024-11-20T15:14:54.676000+00:00,25811,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-20T22:24:57.414000+00:00,0,
1,IN,11041,IN-1028,10004,Bug,Description tittle,2024-11-20T15:14:54.676000+00:00,25962,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T13:47:27.742000+00:00,0,
1,IN,11042,IN-1029,10001,Story,Description tittle,2024-11-20T15:18:57.480000+00:00,27516,10000,Backlog,3,In Progress,To Do,In Progress,2024-12-12T15:12:57.623000+00:00,0,
1,IN,11042,IN-1029,10001,Story,Description tittle,2024-11-20T15:18:57.480000+00:00,27795,3,In Progress,10008,PR,In Progress,In Progress,2024-12-17T01:09:15.183000+00:00,0,
1,IN,11042,IN-1029,10001,Story,Description tittle,2024-11-20T15:18:57.480000+00:00,27862,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-12-17T22:05:26.827000+00:00,0,
1,IN,11042,IN-1029,10001,Story,Description tittle,2024-11-20T15:18:57.480000+00:00,28454,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-12-27T16:35:57.362000+00:00,0,
1,IN,11043,IN-1030,10001,Story,Description tittle,2024-11-20T15:20:02.636000+00:00,25779,10000,Backlog,10002,Done,To Do,Done,2024-11-20T18:16:41.363000+00:00,0,
1,IN,11044,IN-1031,10004,Bug,Description tittle,2024-11-20T19:45:01.283000+00:00,25802,10000,Backlog,3,In Progress,To Do,In Progress,2024-11-20T20:39:43.332000+00:00,0,
1,IN,11044,IN-1031,10004,Bug,Description tittle,2024-11-20T19:45:01.283000+00:00,25816,3,In Progress,10008,PR,In Progress,In Progress,2024-11-21T07:33:22.081000+00:00,0,
1,IN,11044,IN-1031,10004,Bug,Description tittle,2024-11-20T19:45:01.283000+00:00,25826,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-11-21T13:36:53.741000+00:00,0,
